underlying,underlying_price,right,strike,expiration,bid,ask,last_price,volume,open_interest,dividend_yield,risk_free_rate,dte,T,moneyness,midpoint,spread_pct,implied_vol,iv_solved,iv_message,delta,gamma,vega,theta,rho
JETS,32.09,call,28.9,2026-08-29,3.59,3.7,3.65,192,870,0.007,0.045,45,0.1232876712328767,0.9005920847616078,3.645,0.0301783264746228,0.32907988016432854,True,ok,0.8416956955309803,0.06491040114675756,0.027119064690933094,-0.012278549716025405,0.028806182693501263
JETS,32.09,call,30.5,2026-08-29,2.41,2.47,2.44,299,1299,0.007,0.045,45,0.1232876712328767,0.9504518541601744,2.4400000000000004,0.0245901639344262,0.3225624672039187,True,ok,0.7070901121819432,0.09444860438382435,0.0386783964651267,-0.015923922295210696,0.024966396616987952
JETS,32.09,call,32.1,2026-08-29,1.46,1.49,1.47,388,2028,0.007,0.045,45,0.1232876712328767,1.000311623558741,1.475,0.0203389830508474,0.3134370440101695,True,ok,0.5372855421520341,0.11235833920372018,0.04471103440761171,-0.017184371469576565,0.01943814174399369
JETS,32.09,call,36.9,2026-08-29,0.14,0.16,0.16,137,616,0.007,0.045,45,0.1232876712328767,1.1498909317544406,0.15,0.1333333333333332,0.2897922859854807,True,ok,0.10094500900957284,0.054104762342378036,0.019905880748485517,-0.00672827470083658,0.0038087576326054483
JETS,32.09,call,38.5,2026-08-29,0.04,0.06,0.05,88,426,0.007,0.045,45,0.1232876712328767,1.199750701153007,0.05,0.3999999999999999,0.28149494872777125,True,ok,0.04039652735566983,0.027383218986361414,0.009786202297338868,-0.0031896470962973844,0.0015365643316748567
JETS,32.09,call,25.7,2026-09-13,6.5,6.74,6.67,95,442,0.007,0.045,60,0.1643835616438356,0.8008725459644748,6.62,0.0362537764350453,0.3378284424272584,True,ok,0.9575513676499585,0.02011624031117831,0.011503787376837639,-0.005621485491087644,0.03962929871980741
JETS,32.09,call,27.3,2026-09-13,5.08,5.24,5.17,119,584,0.007,0.045,60,0.1643835616438356,0.8507323153630414,5.16,0.0310077519379845,0.3339252043655532,True,ok,0.9035010913145957,0.038996581555102196,0.02204314507574797,-0.008516289475539748,0.039178109622377166
JETS,32.09,call,28.9,2026-09-13,3.76,3.87,3.82,184,898,0.007,0.045,60,0.1643835616438356,0.9005920847616078,3.815,0.0288335517693316,0.3260843940044224,True,ok,0.8164081228352473,0.06234655777548306,0.03441440895329101,-0.011608844497053648,0.03679485483549983
JETS,32.09,call,30.5,2026-09-13,2.62,2.68,2.64,259,1332,0.007,0.045,60,0.1643835616438356,0.9504518541601744,2.6500000000000004,0.0226415094339622,0.31911739938667844,True,ok,0.6926825993451159,0.0844540979164463,0.045621444449481914,-0.014119618795123018,0.0321833176327047
JETS,32.09,call,32.1,2026-09-13,1.69,1.72,1.7,423,1953,0.007,0.045,60,0.1643835616438356,1.000311623558741,1.705,0.0175953079178885,0.3113560699690656,True,ok,0.5432227085296617,0.09777329068584506,0.0515318090808441,-0.014975252456138528,0.02585262858658266
JETS,32.09,call,33.7,2026-09-13,0.99,1.02,1.0,258,1324,0.007,0.045,60,0.1643835616438356,1.0501713929573075,1.005,0.0298507462686567,0.30385674901596377,True,ok,0.38735386292468604,0.09678266232401808,0.049781075110073,-0.013775460428313525,0.018781126784799197
JETS,32.09,call,35.3,2026-09-13,0.52,0.54,0.54,185,941,0.007,0.045,60,0.1643835616438356,1.1000311623558738,0.53,0.0377358490566038,0.29502832921594013,True,ok,0.2463878245172644,0.08210249477318277,0.041003213426333625,-0.010838733495205193,0.012125893506882129
JETS,32.09,call,36.9,2026-09-13,0.24,0.26,0.25,144,587,0.007,0.045,60,0.1643835616438356,1.1498909317544406,0.25,0.08,0.2873376827161698,True,ok,0.13835866115178827,0.059039604015118215,0.028716654369045608,-0.00730756469293262,0.006887554530487692
JETS,32.09,call,38.5,2026-09-13,0.1,0.12,0.11,75,371,0.007,0.045,60,0.1643835616438356,1.199750701153007,0.11,0.1818181818181817,0.2835428130354179,True,ok,0.07038509143061408,0.03654026907892666,0.017538328686206653,-0.0043656421490767035,0.0035320399134698686
JETS,32.09,call,25.7,2026-10-13,6.68,6.92,6.79,74,415,0.007,0.045,90,0.2465753424657534,0.8008725459644748,6.8,0.0352941176470588,0.3371964534157031,True,ok,0.9270540637565159,0.025313048476248146,0.021672875098202874,-0.00631882645137129,0.056586982972203985
JETS,32.09,call,27.3,2026-10-13,5.31,5.49,5.39,139,642,0.007,0.045,90,0.2465753424657534,0.8507323153630414,5.4,0.0333333333333334,0.32872114184971435,True,ok,0.8691298247689835,0.040180658658339426,0.03353773799657275,-0.008362659688722946,0.055455721944240075
JETS,32.09,call,28.9,2026-10-13,4.07,4.18,4.11,174,900,0.007,0.045,90,0.2465753424657534,0.9005920847616078,4.125,0.0266666666666665,0.32134787203467113,True,ok,0.7852384738406419,0.05671717795112772,0.0462784837294422,-0.010376763435480711,0.05196156811489823
JETS,32.09,call,30.5,2026-10-13,2.97,3.05,3.02,278,1387,0.007,0.045,90,0.2465753424657534,0.9504518541601744,3.01,0.0265780730897008,0.314001181682965,True,ok,0.6774961013083113,0.07147252567959082,0.05698486070382608,-0.01183306483422217,0.046185657262117534
JETS,32.09,call,32.1,2026-10-13,2.06,2.1,2.08,386,2027,0.007,0.045,90,0.2465753424657534,1.000311623558741,2.08,0.0192307692307692,0.30613627805570276,True,ok,0.5529742902566915,0.08089256575750536,0.0628799934262842,-0.012285340101381104,0.038625891717421354
JETS,32.09,call,33.7,2026-10-13,1.34,1.37,1.36,246,1355,0.007,0.045,90,0.2465753424657534,1.0501713929573075,1.355,0.022140221402214,0.29892601627298765,True,ok,0.4229629484065101,0.08207472948478742,0.06229630006411842,-0.011591559402692672,0.030126282310490863
JETS,32.09,call,35.3,2026-10-13,0.81,0.84,0.82,203,812,0.007,0.045,90,0.2465753424657534,1.1000311623558738,0.825,0.0363636363636362,0.2917839966106573,True,ok,0.3007002913450474,0.07478860165303991,0.055409720683636435,-0.009884929031150869,0.021758973075539752
JETS,32.09,call,36.9,2026-10-13,0.45,0.47,0.46,129,634,0.007,0.045,90,0.2465753424657534,1.1498909317544406,0.4599999999999999,0.0434782608695651,0.28339477300174454,True,ok,0.19578577199306804,0.0611618444637037,0.04401102557734094,-0.007526547465851258,0.01435750378321998
JETS,32.09,call,38.5,2026-10-13,0.23,0.25,0.24,72,358,0.007,0.045,90,0.2465753424657534,1.199750701153007,0.24,0.0833333333333333,0.2771107099504423,True,ok,0.1174943136291202,0.044609461586659696,0.031388413970626965,-0.005195203685971506,0.008705077455991696
JETS,32.09,put,27.3,2026-08-14,0.04,0.06,0.06,132,590,0.007,0.045,30,0.0821917808219178,0.8507323153630414,0.05,0.3999999999999999,0.33515967234589056,True,ok,-0.03893176313122852,0.027335676722227545,0.007754421634476689,-0.00419538508600593,-0.0010679344759430924
JETS,32.09,put,28.9,2026-08-14,0.18,0.2,0.19,167,902,0.007,0.045,30,0.0821917808219178,0.9005920847616078,0.19,0.1052631578947369,0.33429799970638646,True,ok,-0.12033241051026178,0.06515876948180696,0.01843633014315067,-0.009846606734807362,-0.00332997297127266
JETS,32.09,put,30.5,2026-08-14,0.5,0.52,0.51,270,1306,0.007,0.045,30,0.0821917808219178,0.9504518541601744,0.51,0.0392156862745098,0.32587482352286673,True,ok,-0.26613336433873297,0.10945889196779969,0.03019045657558975,-0.015445187408660223,-0.007438536491254548
JETS,32.09,put,32.1,2026-08-14,1.11,1.13,1.12,395,1980,0.007,0.045,30,0.0821917808219178,1.000311623558741,1.12,0.0178571428571426,0.3180132601479107,True,ok,-0.46927019042343654,0.1358822494614913,0.036574279657218454,-0.017679320469147854,-0.013297709973379606
JETS,32.09,put,33.7,2026-08-14,2.04,2.09,2.07,277,1324,0.007,0.045,30,0.0821917808219178,1.0501713929573075,2.065,0.0242130750605326,0.3095018440865571,True,ok,-0.6811937677728407,0.12525868631585985,0.03281246957521216,-0.01439549296866086,-0.019663979179037068
JETS,32.09,put,35.3,2026-08-14,3.27,3.36,3.32,179,890,0.007,0.045,30,0.0821917808219178,1.1000311623558738,3.315,0.0271493212669682,0.3035088522891218,True,ok,-0.8447649906960326,0.0851983745117838,0.021886206668913527,-0.007840141463461906,-0.02500562346694378
JETS,32.09,put,36.9,2026-08-14,4.68,4.83,4.74,125,618,0.007,0.045,30,0.0821917808219178,1.1498909317544406,4.755,0.0315457413249212,0.2927153762799669,True,ok,-0.9429892642909098,0.04215182033114778,0.010443106218657046,-0.0013581191940417096,-0.028779883965796182
JETS,32.09,put,38.5,2026-08-14,6.19,6.42,6.25,84,372,0.007,0.045,30,0.0821917808219178,1.199750701153007,6.305,0.0364789849325931,0.2958225531715483,True,ok,-0.9801201995364867,0.017262598586020684,0.004322204163199172,0.0019207804001639213,-0.031033197709665675
JETS,32.09,put,27.3,2026-08-29,0.12,0.14,0.13,117,642,0.007,0.045,45,0.1232876712328767,0.8507323153630414,0.13,0.1538461538461539,0.339432040710688,True,ok,-0.07273198410242085,0.03614637689812328,0.015576744319730346,-0.005615701913322567,-0.003037770453906618
JETS,32.09,put,28.9,2026-08-29,0.31,0.33,0.32,175,875,0.007,0.045,45,0.1232876712328767,0.9005920847616078,0.32,0.0625,0.3280494613738369,True,ok,-0.15677045195166772,0.06493163447521359,0.027042992500089343,-0.009293951771734905,-0.006596832117367371
JETS,32.09,put,30.5,2026-08-29,0.7,0.72,0.7,265,1305,0.007,0.045,45,0.1232876712328767,0.9504518541601744,0.71,0.028169014084507,0.3228369189954246,True,ok,-0.29217372780727263,0.09438731330020912,0.03868618476726269,-0.012813381236914154,-0.012434615660741532
JETS,32.09,put,32.1,2026-08-29,1.32,1.35,1.34,391,2024,0.007,0.045,45,0.1232876712328767,1.000311623558741,1.335,0.0224719101123595,0.31341775936542493,True,ok,-0.4618521896672079,0.11236526264569041,0.04471103839283175,-0.013862679110279401,-0.019918155286922236
JETS,32.09,put,33.7,2026-08-29,2.22,2.28,2.25,266,1293,0.007,0.045,45,0.1232876712328767,1.0501713929573075,2.25,0.0266666666666664,0.3065233169510136,True,ok,-0.6390886563954822,0.10826541946724214,0.04213202787894132,-0.011936874049724705,-0.02805824573688921
JETS,32.09,put,35.3,2026-08-29,3.37,3.47,3.43,173,919,0.007,0.045,45,0.1232876712328767,1.1000311623558738,3.42,0.0292397660818713,0.29896628425541233,True,ok,-0.790661400752506,0.0851585444335941,0.032322841081799315,-0.007674009186596418,-0.03549738551635832
JETS,32.09,put,36.9,2026-08-29,4.71,4.86,4.8,131,582,0.007,0.045,45,0.1232876712328767,1.1498909317544406,4.785,0.0313479623824452,0.2905291281574261,True,ok,-0.8975737365756501,0.05420828250097065,0.019994677881425768,-0.002865870168887554,-0.04141003654644249
JETS,32.09,put,38.5,2026-08-29,6.16,6.39,6.24,77,383,0.007,0.045,45,0.1232876712328767,1.199750701153007,6.275,0.0366533864541831,0.28182372041424425,True,ok,-0.9585535824163803,0.027454150105348116,0.009823011018165064,0.0009000867123167036,-0.04565957012291743
JETS,32.09,put,25.7,2026-09-13,0.07,0.09,0.09,81,376,0.007,0.045,60,0.1643835616438356,0.8008725459644748,0.08,0.2499999999999998,0.33998610052844236,True,ok,-0.042203139392252766,0.020342375252501436,0.011707405041142926,-0.003166103969752269,-0.002357751629681167
JETS,32.09,put,27.3,2026-09-13,0.19,0.21,0.21,110,614,0.007,0.045,60,0.1643835616438356,0.8507323153630414,0.2,0.0999999999999999,0.33132187631921217,True,ok,-0.09379673347976332,0.03883041425085867,0.021778098412232095,-0.005674946167011488,-0.00527660905874383
JETS,32.09,put,28.9,2026-09-13,0.44,0.46,0.45,169,857,0.007,0.045,60,0.1643835616438356,0.9005920847616078,0.45,0.0444444444444444,0.326400384469039,True,ok,-0.18263987425202863,0.062328396039256204,0.03443772333203124,-0.00870141502858554,-0.010374104444301384
JETS,32.09,put,30.5,2026-09-13,0.86,0.88,0.87,257,1339,0.007,0.045,60,0.1643835616438356,0.9504518541601744,0.87,0.0229885057471264,0.3186525903971422,True,ok,-0.30597485842669103,0.08455379118516973,0.04560876982854047,-0.010981642691520204,-0.017570519864675612
JETS,32.09,put,32.1,2026-09-13,1.5,1.53,1.51,437,2042,0.007,0.045,60,0.1643835616438356,1.000311623558741,1.515,0.0198019801980198,0.3112923665932896,True,ok,-0.4556285725353781,0.09779333463536391,0.051531827768687706,-0.011658907352495649,-0.02652513186507
JETS,32.09,put,33.7,2026-09-13,2.37,2.43,2.41,247,1324,0.007,0.045,60,0.1643835616438356,1.0501713929573075,2.4000000000000004,0.025,0.30314627671816435,True,ok,-0.6118620276412047,0.09698299772023018,0.049767481373804524,-0.010232309556428974,-0.036221346521975846
JETS,32.09,put,35.3,2026-09-13,3.47,3.57,3.52,178,892,0.007,0.045,60,0.1643835616438356,1.1000311623558738,3.52,0.0284090909090908,0.29582173248034366,True,ok,-0.7517814136265286,0.0820032578009353,0.04106378737819231,-0.007177385642344438,-0.045443285960378395
JETS,32.09,put,36.9,2026-09-13,4.75,4.91,4.82,127,573,0.007,0.045,60,0.1643835616438356,1.1498909317544406,4.83,0.0331262939958592,0.28908835913158765,True,ok,-0.8588758312766895,0.05914737940072347,0.028944358697313096,-0.003508019897001427,-0.0532460146968234
JETS,32.09,put,38.5,2026-09-13,6.16,6.38,6.26,56,395,0.007,0.045,60,0.1643835616438356,1.199750701153007,6.27,0.0350877192982455,0.28172716873085224,True,ok,-0.9298331601180333,0.0362242512179243,0.017275314715194445,-0.00017629960675339952,-0.05935618533886258
JETS,32.09,put,25.7,2026-10-13,0.17,0.19,0.18,80,369,0.007,0.045,90,0.2465753424657534,0.8008725459644748,0.18,0.111111111111111,0.3363861580286641,True,ok,-0.07079691400809786,0.025257816562160567,0.02157361880363365,-0.003772988233044517,-0.006045713605037612
JETS,32.09,put,27.3,2026-10-13,0.36,0.38,0.36,142,598,0.007,0.045,90,0.2465753424657534,0.8507323153630414,0.37,0.0540540540540541,0.3304761563450332,True,ok,-0.13022815311617547,0.04019891052621054,0.033732108844133,-0.005712450514439389,-0.011216765110995432
JETS,32.09,put,28.9,2026-10-13,0.66,0.68,0.67,176,896,0.007,0.045,90,0.2465753424657534,0.9005920847616078,0.67,0.0298507462686567,0.3210362648908517,True,ok,-0.21285797991255237,0.056744411432289484,0.04625580770412705,-0.007456149289132,-0.018494661147875936
JETS,32.09,put,30.5,2026-10-13,1.13,1.15,1.14,273,1346,0.007,0.045,90,0.2465753424657534,0.9504518541601744,1.14,0.0175438596491228,0.31421413589092484,True,ok,-0.3208540126931692,0.07143100242319743,0.056990378745455,-0.008735953139789596,-0.028198862306252553
JETS,32.09,put,33.7,2026-10-13,2.62,2.68,2.65,279,1361,0.007,0.045,90,0.2465753424657534,1.0501713929573075,2.6500000000000004,0.0226415094339622,0.2991706732713024,True,ok,-0.5752035049529277,0.08201200757379988,0.06229964057696882,-0.008106173369813098,-0.05204781451550015
JETS,32.09,put,36.9,2026-10-13,4.84,5.0,4.92,134,579,0.007,0.045,90,0.2465753424657534,1.1498909317544406,4.92,0.032520325203252,0.2838113957545707,True,ok,-0.8020854632030417,0.06114846672198046,0.04406608627443401,-0.0036617879294312027,-0.07559734318579057
JETS,32.09,put,38.5,2026-10-13,6.17,6.39,6.29,76,403,0.007,0.045,90,0.2465753424657534,1.199750701153007,6.279999999999999,0.0350318471337579,0.27694816745377676,True,ok,-0.8809341601471303,0.04459448822007425,0.0313594732502184,-0.0011076324754978727,-0.0851897519993481
