underlying,underlying_price,right,strike,expiration,bid,ask,last_price,volume,open_interest,dividend_yield,risk_free_rate,dte,T,moneyness,midpoint,spread_pct,implied_vol,iv_solved,iv_message,delta,gamma,vega,theta,rho
XLE,56.95,call,51.3,2026-08-29,6.15,6.33,6.25,171,836,0.0277,0.045,45,0.1232876712328767,0.9007901668129936,6.24,0.0288461538461538,0.3085938746124061,True,ok,0.8474961682902337,0.03758920948954546,0.046382868111978955,-0.01742216380402112,0.05181152985526517
XLE,56.95,call,54.1,2026-08-29,4.05,4.15,4.1,256,1387,0.0277,0.045,45,0.1232876712328767,0.9499561018437226,4.1,0.0243902439024391,0.3011722032738995,True,ok,0.7093321435144219,0.0564830543593787,0.06802055414816807,-0.024171313630885906,0.044749067148354665
XLE,56.95,call,57.0,2026-08-29,2.35,2.39,2.37,357,1923,0.0277,0.045,45,0.1232876712328767,1.0008779631255489,2.37,0.0168776371308017,0.29391912337193943,True,ok,0.5236298272206295,0.06750914737997105,0.07934098225731502,-0.027032152959165237,0.03384335161669216
XLE,56.95,call,59.8,2026-08-29,1.21,1.24,1.23,283,1321,0.0277,0.045,45,0.1232876712328767,1.0500438981562774,1.225,0.0244897959183673,0.2870396663565878,True,ok,0.3386615524757046,0.06360643807521814,0.07300457864426506,-0.024046679304466675,0.022267940649429416
XLE,56.95,call,62.6,2026-08-29,0.53,0.55,0.54,198,906,0.0277,0.045,45,0.1232876712328767,1.0992098331870062,0.54,0.037037037037037,0.27920114205709234,True,ok,0.18499829273599222,0.04774864409104596,0.05330713477304295,-0.01696991118394693,0.012323407486768474
XLE,56.95,call,65.5,2026-08-29,0.18,0.2,0.19,124,577,0.0277,0.045,45,0.1232876712328767,1.1501316944688322,0.19,0.1052631578947369,0.270757538061833,True,ok,0.08028149934935039,0.0275086182046855,0.02978217686323855,-0.00915299812931963,0.005402504862538755
XLE,56.95,call,68.3,2026-08-29,0.05,0.07,0.06,64,429,0.0277,0.045,45,0.1232876712328767,1.199297629499561,0.06,0.3333333333333333,0.2657607207751582,True,ok,0.030084629621883036,0.012826059159547019,0.013629851930910698,-0.004098564152216169,0.0020383393706785184
XLE,56.95,call,48.4,2026-09-13,8.81,9.09,8.93,118,569,0.0277,0.045,60,0.1643835616438356,0.8498683055311677,8.95,0.0312849162011172,0.31400992876214034,True,ok,0.9095247035953915,0.021613122911214633,0.03618318114172121,-0.010819863473673303,0.07043413450180613
XLE,56.95,call,51.3,2026-09-13,6.39,6.57,6.49,193,877,0.0277,0.045,60,0.1643835616438356,0.9007901668129936,6.48,0.0277777777777778,0.3056775134663828,True,ok,0.8195461923139646,0.03658116901812726,0.05961656027440102,-0.016599477247034762,0.06607094162427353
XLE,56.95,call,54.1,2026-09-13,4.37,4.47,4.42,280,1319,0.0277,0.045,60,0.1643835616438356,0.9499561018437226,4.42,0.0226244343891401,0.2984385255234334,True,ok,0.691222976571316,0.05064670843961215,0.08058458133439965,-0.02136215512637404,0.05744408084742733
XLE,56.95,call,57.0,2026-09-13,2.69,2.75,2.72,387,1933,0.0277,0.045,60,0.1643835616438356,1.0008779631255489,2.72,0.0220588235294117,0.29097073391595507,True,ok,0.5277439385526352,0.05894099847975705,0.09143503614307834,-0.023259949246394965,0.04493427400746088
XLE,56.95,call,59.8,2026-09-13,1.52,1.55,1.53,253,1315,0.0277,0.045,60,0.1643835616438356,1.0500438981562774,1.535,0.019543973941368,0.2834892926791032,True,ok,0.36427173316612715,0.05721095800658984,0.08646925620468625,-0.021221612862979806,0.031578534538093755
XLE,56.95,call,62.6,2026-09-13,0.76,0.78,0.77,167,905,0.0277,0.045,60,0.1643835616438356,1.0992098331870062,0.77,0.0259740259740259,0.27599307687529007,True,ok,0.22143380278115893,0.04654525753479739,0.06848878605596291,-0.01625480465782147,0.01946409054520162
XLE,56.95,call,65.5,2026-09-13,0.32,0.34,0.33,118,568,0.0277,0.045,60,0.1643835616438356,1.1501316944688322,0.33,0.0606060606060606,0.26896819168796504,True,ok,0.1141481977382028,0.031048419177774737,0.04452318855109499,-0.010246866920559119,0.010143681949153813
XLE,56.95,call,68.3,2026-09-13,0.11,0.13,0.12,68,412,0.0277,0.045,60,0.1643835616438356,1.199297629499561,0.12,0.1666666666666667,0.25989074851758875,True,ok,0.049752088453908806,0.01710302915968782,0.02369789107053154,-0.0052518855574827045,0.004460353315558025
XLE,56.95,call,45.6,2026-10-13,11.52,11.94,11.77,76,423,0.0277,0.045,90,0.2465753424657534,0.800702370500439,11.73,0.0358056265984654,0.31636842889517114,True,ok,0.929441723948681,0.013939016227122476,0.035266500221422005,-0.007261102031295022,0.10159324967840327
XLE,56.95,call,48.4,2026-10-13,9.11,9.41,9.28,113,611,0.0277,0.045,90,0.2465753424657534,0.8498683055311677,9.26,0.0323974082073434,0.30964606568344655,True,ok,0.8715315408728375,0.023019917265837995,0.05700414374388963,-0.011017030145601197,0.09955164144501064
XLE,56.95,call,51.3,2026-10-13,6.83,7.02,6.91,198,926,0.0277,0.045,90,0.2465753424657534,0.9007901668129936,6.925,0.027436823104693,0.3018390615982094,True,ok,0.7829241778230338,0.033693887723365686,0.08133241503366379,-0.01489805963803387,0.09286651706707434
XLE,56.95,call,57.0,2026-10-13,3.27,3.33,3.3,402,1959,0.0277,0.045,90,0.2465753424657534,1.0008779631255489,3.3,0.0181818181818182,0.2866189320550223,True,ok,0.5341690382133985,0.048664459796566945,0.11154596940080738,-0.018796789770097244,0.0668735210809369
XLE,56.95,call,59.8,2026-10-13,2.05,2.1,2.06,249,1357,0.0277,0.045,90,0.2465753424657534,1.0500438981562774,2.075,0.0240963855421688,0.27949902294673945,True,ok,0.3979043543208655,0.048566475531724475,0.10855603784034833,-0.017674512344586432,0.050759144330698
XLE,56.95,call,62.6,2026-10-13,1.18,1.22,1.2,207,935,0.0277,0.045,90,0.2465753424657534,1.0992098331870062,1.2,0.0333333333333333,0.2717764267115223,True,ok,0.27178103471510273,0.043014302086791696,0.09348926962197368,-0.014701321619842363,0.035205854614503033
XLE,56.95,call,65.5,2026-10-13,0.61,0.63,0.62,125,593,0.0277,0.045,90,0.2465753424657534,1.1501316944688322,0.62,0.032258064516129,0.2642845092542447,True,ok,0.16545493580712226,0.0331927778639163,0.07015399533042813,-0.01067051108783667,0.02170518566057877
XLE,56.95,call,68.3,2026-10-13,0.28,0.3,0.29,82,373,0.0277,0.045,90,0.2465753424657534,1.199297629499561,0.29,0.0689655172413791,0.2559572831054078,True,ok,0.09068288116519198,0.022521478875682288,0.046100060842766945,-0.006764383585289979,0.012019044038636939
XLE,56.95,put,48.4,2026-08-14,0.06,0.08,0.07,107,610,0.0277,0.045,30,0.0821917808219178,0.8498683055311677,0.07,0.2857142857142857,0.31960662938836987,True,ok,-0.033051890420357395,0.014120821273114106,0.012030718976933601,-0.006310649652154129,-0.001604634414487992
XLE,56.95,put,51.3,2026-08-14,0.27,0.29,0.28,170,882,0.0277,0.045,30,0.0821917808219178,0.9007901668129936,0.28,0.0714285714285712,0.3122461740828885,True,ok,-0.10950897307230642,0.036741880685700105,0.030582596539242266,-0.015585382677877182,-0.005356056943583636
XLE,56.95,put,54.1,2026-08-14,0.81,0.83,0.82,255,1366,0.0277,0.045,30,0.0821917808219178,0.9499561018437226,0.8200000000000001,0.0243902439024389,0.3066485064077087,True,ok,-0.2591616842179742,0.06460754995457821,0.052812894800559215,-0.026191014436174657,-0.012804870413111989
XLE,56.95,put,57.0,2026-08-14,1.9,1.94,1.93,405,2098,0.0277,0.045,30,0.0821917808219178,1.0008779631255489,1.92,0.0208333333333333,0.29798646704419846,True,ok,-0.4793325189347011,0.0817134634036921,0.0649091626504085,-0.030706191306274052,-0.024014783801905634
XLE,56.95,put,59.8,2026-08-14,3.57,3.66,3.6,268,1302,0.0277,0.045,30,0.0821917808219178,1.0500438981562774,3.615,0.024896265560166,0.29009088513014375,True,ok,-0.699821384779188,0.07308567514894271,0.05651740246377887,-0.024990610966152023,-0.035728625393584415
XLE,56.95,put,62.6,2026-08-14,5.77,5.93,5.84,193,931,0.0277,0.045,30,0.0821917808219178,1.0992098331870062,5.85,0.0273504273504273,0.2832294915103923,True,ok,-0.8638449218836809,0.04665079851311897,0.035221950437939825,-0.0135735048639597,-0.04524326161454591
XLE,56.95,put,68.3,2026-08-14,11.04,11.44,11.25,91,387,0.0277,0.045,30,0.0821917808219178,1.199297629499561,11.239999999999998,0.0355871886120996,0.26190339560362424,True,ok,-0.9887049001525481,0.0056942362613005915,0.0039755064174825825,0.0023192077780406608,-0.05551787183175263
XLE,56.95,put,45.6,2026-08-29,0.04,0.06,0.05,89,386,0.0277,0.045,45,0.1232876712328767,0.800702370500439,0.05,0.3999999999999999,0.321325533730688,True,ok,-0.020341853367927414,0.007640552480220142,0.009816961930218393,-0.0034438613067429387,-0.0014898927181474471
XLE,56.95,put,48.4,2026-08-29,0.17,0.19,0.18,113,591,0.0277,0.045,45,0.1232876712328767,0.8498683055311677,0.18,0.111111111111111,0.31783516492195957,True,ok,-0.06247707343306155,0.0193304377355393,0.024566921619066574,-0.00848497835340834,-0.004608578619971413
XLE,56.95,put,51.3,2026-08-29,0.49,0.51,0.51,189,917,0.0277,0.045,45,0.1232876712328767,0.9007901668129936,0.5,0.04,0.30852167355883253,True,ok,-0.14904412213398102,0.03758951332702876,0.04637239084063672,-0.01543258714496423,-0.011081172358840524
XLE,56.95,put,57.0,2026-08-29,2.28,2.32,2.3,438,1972,0.0277,0.045,45,0.1232876712328767,1.0008779631255489,2.3,0.0173913043478261,0.2940704755466668,True,ok,-0.47295286998412733,0.06747431437331955,0.07934087948325798,-0.024364042479356734,-0.03604273899331413
XLE,56.95,put,59.8,2026-08-29,3.89,3.98,3.94,263,1341,0.0277,0.045,45,0.1232876712328767,1.0500438981562774,3.935,0.0228716645489199,0.2865864680709771,True,ok,-0.6582257092979161,0.06368563605150886,0.07298007023196415,-0.020977131964231205,-0.051066931313721746
XLE,56.95,put,62.6,2026-08-29,5.95,6.12,6.03,182,934,0.0277,0.045,45,0.1232876712328767,1.0992098331870062,6.035,0.028169014084507,0.2786723098282521,True,ok,-0.8120939102788103,0.04775871331421441,0.053217386340046344,-0.013541908248851953,-0.0644594156254315
XLE,56.95,put,65.5,2026-08-29,8.44,8.71,8.55,101,647,0.0277,0.045,45,0.1232876712328767,1.1501316944688322,8.575,0.0314868804664724,0.27183684202027236,True,ok,-0.9154205659452064,0.027628015218307562,0.03003067603898916,-0.00554233083754957,-0.0748457271530088
XLE,56.95,put,68.3,2026-08-29,11.02,11.43,11.21,82,405,0.0277,0.045,45,0.1232876712328767,1.199297629499561,11.225,0.0365256124721603,0.26481466487978766,True,ok,-0.9669829628288875,0.012702450176798566,0.013450444538116809,3.641719763449249e-05,-0.08173316671561269
XLE,56.95,put,45.6,2026-09-13,0.1,0.12,0.11,59,383,0.0277,0.045,60,0.1643835616438356,0.800702370500439,0.11,0.1818181818181817,0.31993425251470264,True,ok,-0.035745319120579,0.01063347580300341,0.018137683887471702,-0.004725673893552143,-0.0035271713880862436
XLE,56.95,put,48.4,2026-09-13,0.29,0.31,0.3,102,614,0.0277,0.045,60,0.1643835616438356,0.8498683055311677,0.3,0.0666666666666667,0.313450379544603,True,ok,-0.08558683389531746,0.02158657226068263,0.0360743345725147,-0.009154919598088633,-0.008505485338460742
XLE,56.95,put,51.3,2026-09-13,0.7,0.72,0.71,180,850,0.0277,0.045,60,0.1643835616438356,0.9007901668129936,0.71,0.028169014084507,0.3055686873041895,True,ok,-0.17583680875110835,0.036584472826834614,0.05960071813101457,-0.01461459509701721,-0.017628338208477326
XLE,56.95,put,54.1,2026-09-13,1.41,1.45,1.43,276,1341,0.0277,0.045,60,0.1643835616438356,0.9499561018437226,1.43,0.027972027972028,0.2984369401618996,True,ok,-0.30423323185025897,0.050646924520377695,0.08058449706081382,-0.01904364880740608,-0.030831915431256466
XLE,56.95,put,57.0,2026-09-13,2.58,2.63,2.6,422,1886,0.0277,0.045,60,0.1643835616438356,1.0008779631255489,2.605,0.0191938579654509,0.2905726521491408,True,ok,-0.46773590251015007,0.05902200536915975,0.09143543626824224,-0.02055681920744047,-0.048069962069987614
XLE,56.95,put,59.8,2026-09-13,4.15,4.25,4.19,297,1366,0.0277,0.045,60,0.1643835616438356,1.0500438981562774,4.2,0.0238095238095237,0.28314185742622633,True,ok,-0.631395409796874,0.05727013350001607,0.08645261116108051,-0.01817651000096001,-0.06601309909340278
XLE,56.95,put,62.6,2026-09-13,6.13,6.31,6.19,173,904,0.0277,0.045,60,0.1643835616438356,1.0992098331870062,6.22,0.0289389067524115,0.2763771878133593,True,ok,-0.7736618571155931,0.04652378308930658,0.06855246227962908,-0.012933439324007518,-0.08265212506970096
XLE,56.95,put,65.5,2026-09-13,8.52,8.79,8.68,120,558,0.0277,0.045,60,0.1643835616438356,1.1501316944688322,8.655,0.0311958405545926,0.2687445345741195,True,ok,-0.8815189844018253,0.031033510221862882,0.044464804306503375,-0.006511544901812203,-0.09675206494042714
XLE,56.95,put,68.3,2026-09-13,11.03,11.43,11.21,86,412,0.0277,0.045,60,0.1643835616438356,1.199297629499561,11.23,0.0356188780053428,0.26182842096946357,True,ok,-0.9443607855987386,0.017340739167994085,0.024206401651834852,-0.0013479942039495004,-0.10686796760361783
XLE,56.95,put,45.6,2026-10-13,0.26,0.28,0.27,90,363,0.0277,0.045,90,0.2465753424657534,0.800702370500439,0.27,0.0740740740740741,0.31792718390812075,True,ok,-0.06458905866720308,0.014012027804019866,0.03562589269345331,-0.0060848353254839005,-0.009735649059534217
XLE,56.95,put,48.4,2026-10-13,0.55,0.57,0.56,141,582,0.0277,0.045,90,0.2465753424657534,0.8498683055311677,0.56,0.0357142857142855,0.30901758528499407,True,ok,-0.12124843367254678,0.023011720140996943,0.05686818663344873,-0.009366603781212679,-0.018407091692873422
XLE,56.95,put,51.3,2026-10-13,1.08,1.11,1.09,199,869,0.0277,0.045,90,0.2465753424657534,0.9007901668129936,1.0950000000000002,0.0273972602739726,0.30164499692821506,True,ok,-0.2101485837540583,0.03370426575489108,0.08130515813531564,-0.01292291482790135,-0.03221004291875848
XLE,56.95,put,54.1,2026-10-13,1.88,1.93,1.9,263,1348,0.0277,0.045,90,0.2465753424657534,0.9499561018437226,1.905,0.026246719160105,0.2943246092108088,True,ok,-0.32286712243670135,0.04295183649618321,0.10109866379066088,-0.015424643894750713,-0.05003576537507887
XLE,56.95,put,57.0,2026-10-13,3.08,3.14,3.11,361,1937,0.0277,0.045,90,0.2465753424657534,1.0008779631255489,3.1100000000000003,0.0192926045016077,0.28673716806596433,True,ok,-0.4590163899593356,0.04864430274173536,0.11154576239195006,-0.016146628958375743,-0.0721257093960106
XLE,56.95,put,59.8,2026-10-13,4.59,4.71,4.65,243,1363,0.0277,0.045,90,0.2465753424657534,1.0500438981562774,4.65,0.0258064516129032,0.27924252015142365,True,ok,-0.5954264477916514,0.048606695754439405,0.10854623137009442,-0.01465878388271151,-0.09507830844266466
XLE,56.95,put,62.6,2026-10-13,6.46,6.64,6.56,175,902,0.0277,0.045,90,0.2465753424657534,1.0992098331870062,6.55,0.0274809160305343,0.2721092511828211,True,ok,-0.7211140625125066,0.04298498217287696,0.09353995571599141,-0.011386585391843541,-0.1174128802030279
XLE,56.95,put,65.5,2026-10-13,8.69,8.98,8.81,123,619,0.0277,0.045,90,0.2465753424657534,1.1501316944688322,8.835,0.0328239954725524,0.264300562779292,True,ok,-0.8277216397265099,0.03319290577342079,0.07015852707599056,-0.006978138276604604,-0.13801745924171704
XLE,56.95,put,68.3,2026-10-13,11.08,11.48,11.27,80,405,0.0277,0.045,90,0.2465753424657534,1.199297629499561,11.28,0.0354609929078014,0.2572545848423933,True,ok,-0.9013039743710619,0.022628283225983002,0.04655344570876917,-0.0028298304921193546,-0.15437900211326377
